"Site_Name","Site_Code","Loc_Name","Loc_Code","QAQC","Plot_Name","Start_Date","Year","Spp_Code","distance_m","Common_Name","Spp_Name","Category","TSN","Comments"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","NONCOR",8.1,"Crustose non-coraline","Crustose non-coraline","Species Group",-884,"crust forming algae other than Coraline"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ROCK",8.4,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",8.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",9.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",9.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",9.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",10.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",10.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",10.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",11.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",11.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",11.7,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",12,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",12.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",12.6,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",12.9,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",13.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",13.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",13.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",14.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",14.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",14.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",15,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",15.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",15.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",15.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",16.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",16.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ROCK",16.8,"Rock","Rock","Substrate",-893,"rock"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",17.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",17.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",17.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",18,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",18.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",18.6,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",18.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",19.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",19.5,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",19.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",20.1,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",20.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",20.7,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",21,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",21.3,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",21.6,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",21.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",22.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",22.5,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",22.8,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",23.1,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",23.4,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",23.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",24,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",24.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",24.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",24.9,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCNOD",25.2,"Knotted Wrack","Ascophyllum nodosum","Species",11331,"brown algae species"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",25.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",25.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",26.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",26.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",26.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",27,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",27.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",27.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",27.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",28.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",28.5,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",28.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",29.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",29.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",29.7,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",30,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",30.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",30.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",30.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",31.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",31.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",31.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",32.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",32.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",32.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",33,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",33.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",33.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",33.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",34.2,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",34.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",34.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",35.1,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",35.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",35.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",36,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",36.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",36.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",36.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",37.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",37.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",37.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",38.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",38.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",38.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",39,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",39.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",39.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ASCEPI",39.9,"Ascophyllum epibont","Ascophyllum epibont","Species Group",-11331,"organism that lives on the surface of Ascophyllum Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",40.2,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ALGGRE",40.5,"Other Algae - Green","Other Algae - Green","Species Group",-897,"green algae species other than those listed"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",40.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",41.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",41.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",41.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",42,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",42.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",42.6,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",42.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",43.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",43.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",43.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",44.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",44.4,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",44.7,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",45,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",45.3,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCEPI",45.6,"Fucus epibiont","Fucus epibiont","Species Group",-11334,"organism that lives on the surface of Fucus Spp."
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",45.9,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",46.2,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",46.5,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",46.8,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",47.1,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","FUCSPP",47.4,"Rockweed","Fucus spp.","Genus",11334,"brown algae genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",47.7,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",48,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",48.3,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",48.6,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",48.9,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",49.2,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",49.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",49.8,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",50.1,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",50.4,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ALGGRE",50.7,"Other Algae - Green","Other Algae - Green","Species Group",-897,"green algae species other than those listed"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",51,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",51.3,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",51.6,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","PORSPP",51.9,"Laver","Porphyra spp.","Genus",11540,"seaweed genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ULVSPP",52.2,"Sea Lettuce","Ulva spp.","Genus",6559,"green algae genus; used to be named Enteromorpha"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",52.5,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","PORSPP",52.8,"Laver","Porphyra spp.","Genus",11540,"seaweed genus"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","CHOMAS",53.1,"Irish Moss","Chondrus / Mastocarpus","Species Group",-887,"red algae genera"
"Acadia NP","ACAD","Ship Harbor","SHIHAR",0,"T1",2014-06-20,"2014","ALGRED",53.4,"Other Algae - Red","Other Algae - Red","Species Group",-898,"red algae species other than those listed"
